"Open Positions Summary"
"","Name","Symbol","Exchange","Type","Amount","Avg Price","Current Price","Extended Hours","Extended Hours (%)","Prev.","Market Value","Commission","Weight","Daily P/L","Daily P/L%","Net P/L%","Net P/L","Next Earnings Date","Exchange","Last","Bid","Ask","Extended Hours","Extended Hours (%)","Open","Prev.","High","Low","Chg.","Chg. %","Vol.","Next Earnings Date","Time","Market Cap","Revenue","Average Vol. (3m)","EPS","P/E Ratio","Beta","Dividend","Yield","5 Minutes","15 Minutes","30 Minutes","Hourly","5 Hours","Daily","Weekly","Monthly","Daily","1 Week","1 Month","YTD","1 Year","3 Years"

"Market Value","Rp0.00"
"Open P/L","Rp0.00 / 0.00%"
"Daily P/L","Rp56,221,375,894,469,744.00 / 0.19%"
"Total P/L","Rp68,329,849,001,778,824.00"


"Open Positions"
"","Name","Symbol","Exchange","Open Date","Type","Amount","Open Price","Current Price","Extended Hours","Extended Hours (%)","Prev.","Market Value","Commission","Net P/L%","Weight","Daily P/L","Daily P/L%","Net P/L","Next Earnings Date"


"Closed Positions"
"","Name","Symbol","Exchange","Open Date","Type","Amount","Open Price","Close Date","Close Price","Gain%","Net P/L"
"","Gold","GCJ1","ICE","03/22/2021","SELL","100000.00000000","1,729.85","03/22/2021","1,732.55","-0.16%","-Rp389,475,000,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","10000000.00000000","843,596,000","03/22/2021","852,022,965","1.00%","Rp84,269,649,999,900.00"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/22/2021","BUY","1000000000.00000000","67,413,325","03/22/2021","67,993,188","0.86%","Rp1,275,000,000,000,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","1000000000.00000000","841,880,515","03/22/2021","844,778,704","0.34%","Rp100,000,000,000,000.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","BUY","1000000000.00000000","33.1324","03/22/2021","33.3230","5.75%","Rp47,630,535,926,800.49"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/22/2021","BUY","1000000000.00000000","67,305,669","03/22/2021","67,663,239","0.53%","Rp1,275,000,000,000,000.00"
"","Gold","GCJ1","ICE","03/22/2021","BUY","10000.00000000","1,727.90","03/22/2021","1,730.15","0.13%","Rp32,456,235,575.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","1000000000.00000000","57,202.9","03/22/2021","57,216.7","-0.02%","-Rp199,065,000,158,620.00"
"","Gold","GCJ1","ICE","03/22/2021","SELL","1000000.00000000","1,727.65","03/22/2021","1,729.30","-0.10%","-Rp2,380,126,413,649.90"
"","XAUR/USD","XAUR/USD","Synthetic","03/22/2021","BUY","10000000.00000000","0.029748","03/22/2021","0.030052","25.55%","Rp43,851,999.00"
"","Xaurum Index","XAUR/USD","Investing.com","03/22/2021","BUY","1000000000.00000000","0.030086","03/22/2021","0.030052","-0.11%","-Rp490,493,275.00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","SELL","100000.00000000","41,372.7","03/22/2021","41,355.8","0.04%","Rp33,432,236,217.58"
"","Xaurum Index","XAUR/USD","Investing.com","03/22/2021","BUY","1000000000.00000000","0.030069","03/22/2021","0.030052","-0.06%","-Rp245,268,275.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","10000000.00000000","847,896,832","03/22/2021","848,822,588","0.11%","Rp9,257,559,978,800.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","1000000.00000000","57,583.5","03/22/2021","57,734.1","-0.26%","-Rp2,172,405,014,425.00"
"","ETH/XAU","ETH/XAU","Synthetic","03/22/2021","SELL","1000000000.00000000","1.02942","03/22/2021","1.03374","-41.97%","-Rp1,079,558,841,601.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/22/2021","BUY","1000000.00000000","48,534.1","03/22/2021","48,640.6","0.22%","Rp1,817,326,564,679.50"
"","BTC/ETH","BTC/ETH","Synthetic","03/22/2021","SELL","1000000.00000000","32.14","03/22/2021","32.16","-6.22%","-Rp509,280,000,967.63"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","SELL","1000000.00000000","33.0261","03/22/2021","33.1690","-86.54%","-Rp35,710,417,047.92"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","SELL","100000.00000000","33.0467","03/22/2021","33.1690","-18.50%","-Rp3,056,251,172.36"
"","Bitcoin SAR Index","BTC/SAR","Investing.com","03/22/2021","BUY","100000000.00000000","216,011.4","03/22/2021","216,510.6","0.23%","Rp192,015,282,815,357.84"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","1000000.00000000","846,064,000","03/22/2021","846,064,000","0.00%","-Rp1,000.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/22/2021","BUY","1000000.00000000","48,611.6","03/22/2021","48,397.4","-0.44%","-Rp3,655,130,475,961.50"
"","Bitcoin RUB Index","BTC/RUB","Investing.com","03/22/2021","BUY","1000000.00000000","4,172,055","03/22/2021","4,152,810","-0.46%","-Rp3,643,848,303,597.50"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","SELL","1000000.00000000","33.0320","03/22/2021","33.0320","0.00%","-Rp9,995.92"
"","Bitcoin SAR Index","BTC/SAR","Investing.com","03/22/2021","BUY","10000000.00000000","216,058.7","03/22/2021","215,532.1","-0.24%","-Rp20,255,458,936,969.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","10000000.00000000","845,685,214","03/22/2021","844,877,471","-0.10%","-Rp8,077,430,012,400.00"
"","BTC/ETH","BTC/ETH","Synthetic","03/22/2021","SELL","1000000.00000000","32.15","03/22/2021","32.14","3.11%","Rp254,639,990,323.68"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","BUY","10000000.00000000","41,642.6","03/22/2021","41,457.8","-0.44%","-Rp36,557,875,397,824.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/22/2021","BUY","100000.00000000","48,273.8","03/22/2021","48,323.8","0.10%","Rp85,320,482,935.90"
"","BTC/RUB","BTC/RUB","Exmo","03/22/2021","SELL","10000.00000000","4,166,642","03/22/2021","4,159,010","0.18%","Rp14,450,422,949.39"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000.00000000","57,684.0","03/22/2021","57,321.0","0.63%","Rp5,236,274,999.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","SELL","1000000.00000000","33.0779","03/22/2021","32.9591","35.92%","Rp29,687,858,148.08"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","SELL","1000000.00000000","33.0963","03/22/2021","32.9591","41.45%","Rp34,285,979,140.08"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","BUY","1000000.00000000","41,642.6","03/22/2021","41,448.8","-0.47%","-Rp3,833,829,317,824.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","SELL","1000000.00000000","33.0937","03/22/2021","32.9915","30.88%","Rp25,539,553,340.08"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","BUY","1000000.00000000","41,642.6","03/22/2021","41,472.3","-0.41%","-Rp3,368,942,917,824.00"
"","BTC/ETH","BTC/ETH","Synthetic","03/22/2021","SELL","1000000000.00000000","32.18","03/22/2021","32.17","3.11%","Rp254,639,999,998,981.44"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,637.0","03/22/2021","57,415.0","38.52%","Rp3,202,349,999,900.03"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,637.0","03/22/2021","57,415.0","38.52%","Rp3,202,349,999,900.03"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","BUY","1000000.00000000","41,644.7","03/22/2021","41,490.5","-0.37%","-Rp3,050,446,238,259.20"
"","BCH/BTC","BCH/BTC","Bittrex","03/22/2021","SELL","1000000000.00000000","0.00904","03/22/2021","0.00902","22.12%","Rp16,659,979,990,004.01"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","SELL","100000000.00000000","845,418,286","03/22/2021","845,628,126","-0.02%","-Rp20,984,000,001,000.00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,638.0","03/22/2021","57,449.0","32.79%","Rp2,726,324,999,900.03"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,462.7","03/22/2021","57,449.0","2.38%","Rp197,622,499,899.95"
"","BTC/KRW","BTC/KRW","Bithumb","03/22/2021","SELL","1000000.00000000","67,440,000","03/22/2021","67,303,000","20.31%","Rp1,746,749,990,010.38"
"","BTC/EUR","BTC/EUR","Kraken","03/22/2021","SELL","100000.00000000","48,652.1","03/22/2021","48,442.3","0.43%","Rp358,004,817,897.62"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/22/2021","BUY","100000000.00000000","48,581.8","03/22/2021","48,415.4","-0.34%","-Rp283,946,625,706,410.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","100000000.00000000","845,669,114","03/22/2021","845,932,288","0.03%","Rp26,317,399,985,000.00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,617.0","03/22/2021","57,633.0","-2.78%","-Rp230,800,000,100.08"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,748.0","03/22/2021","57,637.0","19.22%","Rp1,601,174,999,859.93"
"","BTC/EUR","BTC/EUR","Kraken","03/22/2021","SELL","10000000.00000000","48,664.4","03/22/2021","48,639.8","20.22%","Rp4,197,768,599,876.97"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","100000.00000000","57,687.0","03/22/2021","57,748.0","-10.57%","-Rp87,992,500,100.01"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1200.00000000","57,563.0","03/22/2021","57,494.0","0.12%","Rp1,194,389,999.00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","BUY","1000000.00000000","41,453.6","03/22/2021","41,453.6","-0.00%","-Rp197,824.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","1000.00000000","841,550,000","03/22/2021","841,299,000","0.30%","Rp250,999,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","1000000.00000000","840,159,351","03/22/2021","842,189,625","0.24%","Rp2,030,273,990,000.00"
"","BTC/KRW","BTC/KRW","Bithumb","03/22/2021","SELL","640000.00000000","67,208,000","03/22/2021","67,432,000","-0.33%","-Rp1,827,840,000,997.90"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/22/2021","BUY","1000000.00000000","47,711.9","03/22/2021","48,068.4","0.75%","Rp6,083,351,462,294.90"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","100000.00000000","57,013.0","03/22/2021","57,030.8","-0.03%","-Rp25,676,586,550.00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","200000.00000000","57,095.0","03/22/2021","57,057.0","6.66%","Rp109,629,999,999.93"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","300000.00000000","57,020.2","03/22/2021","57,019.8","0.00%","Rp1,730,855,749.97"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","1000000.00000000","837,511,353","03/22/2021","838,749,893","0.15%","Rp1,238,539,999,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","100000.00000000","56,892.2","03/22/2021","56,975.0","-0.15%","-Rp119,439,129,825.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","100000.00000000","56,856.8","03/22/2021","56,975.0","-0.21%","-Rp170,503,615,400.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","100000.00000000","56,910.0","03/22/2021","56,971.0","-0.11%","-Rp87,992,644,250.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","10000.00000000","835,834,000","03/22/2021","833,039,000","16.72%","Rp27,949,990,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","64000.00000000","56,857.5","03/22/2021","56,937.2","-0.14%","-Rp73,579,184,250.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","10000.00000000","835,000,000","03/22/2021","833,039,000","11.74%","Rp19,609,999,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","10000.00000000","835,834,000","03/22/2021","835,000,000","9.98%","Rp8,339,990,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","BUY","64000.00000000","838,557,000","03/22/2021","838,556,000","-0.01%","-Rp64,010,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","64000.00000000","835,835,000","03/22/2021","836,440,000","-7.24%","-Rp38,720,010,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","64000.00000000","837,005,000","03/22/2021","838,998,000","-23.81%","-Rp127,552,010,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","64000.00000000","837,030,000","03/22/2021","838,557,000","-18.24%","-Rp97,728,010,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","64000.00000000","838,471,000","03/22/2021","837,005,000","8.74%","Rp93,823,990,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","BUY","100000.00000000","56,479.0","03/22/2021","56,932.5","0.80%","Rp654,173,735,575.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","100000.00000000","835,312,000","03/22/2021","838,496,000","-38.12%","-Rp318,400,010,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","64000.00000000","836,722,000","03/22/2021","838,496,000","-21.20%","-Rp113,536,010,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","64000.00000000","838,455,000","03/22/2021","838,496,000","-0.49%","-Rp2,624,010,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","100000.00000000","838,865,000","03/22/2021","839,000,000","-0.02%","-Rp13,500,010,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","64000.00000000","839,705,000","03/22/2021","839,313,000","4.67%","Rp25,087,990,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","100000.00000000","836,725,000","03/22/2021","835,004,000","0.21%","Rp172,099,990,000.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/22/2021","BUY","1000000.00000000","47,653.7","03/22/2021","47,660.9","0.02%","Rp122,861,502,935.97"
"","Bank Central Asia","BBCA.JK","JK","03/22/2021","SELL","3000000.00000000","33,800","03/22/2021","33,200","1.78%","Rp1,799,999,990.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/22/2021","BUY","1000000.00000000","47,676.5","03/22/2021","47,683.4","0.01%","Rp117,742,187,615.43"
"","BTC/XAU","BTC/XAU","Synthetic","03/21/2021","BUY","800.00000000","32.4272","03/21/2021","32.4177","-0.03%","-Rp1,899,223.89"
"","BTC/XAU","BTC/XAU","Synthetic","03/21/2021","SELL","100.00000000","32.1909","03/21/2021","32.1765","22.37%","Rp359,678.02"
"","BTC/IDR","BTC/IDR","Luno","03/21/2021","BUY","100.00000000","824,300,000","03/21/2021","825,440,000","69.15%","Rp113,982,852.30"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/21/2021","BUY","100.00000000","828,824,491","03/21/2021","828,766,460","-0.01%","-Rp5,804,100.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/21/2021","SELL","1000.00000000","32.2123","03/21/2021","32.1616","78.70%","Rp12,669,572.62"

"Closed P/L","Rp68,329,849,001,778,824.00"


